match_key,season,event_key,event_name,region,match_number,red_team_1,red_team_2,blue_team_1,blue_team_2,red_score,blue_score,score_diff,winner,is_playoff
2122-TX-E04-Q-003,2122,2122-TX-E04,Mock Event E04,TX,3,21590,10697,7113,1907,126,116,10,red,False
2122-TX-E04-Q-004,2122,2122-TX-E04,Mock Event E04,TX,4,6235,8849,8600,8143,214,184,30,red,False
2122-TX-E04-Q-005,2122,2122-TX-E04,Mock Event E04,TX,5,19455,4336,5931,9338,173,71,102,red,False
2122-TX-E04-Q-006,2122,2122-TX-E04,Mock Event E04,TX,6,4073,15571,9099,21750,214,196,18,red,False
2122-TX-E04-Q-007,2122,2122-TX-E04,Mock Event E04,TX,7,10697,8143,5931,1944,179,181,-2,blue,False
2122-TX-E04-Q-008,2122,2122-TX-E04,Mock Event E04,TX,8,10056,5931,1907,15573,157,178,-21,blue,False
2122-TX-E04-Q-009,2122,2122-TX-E04,Mock Event E04,TX,9,21337,4336,9099,15571,140,215,-75,blue,False
2122-TX-E04-Q-010,2122,2122-TX-E04,Mock Event E04,TX,10,4073,10056,24681,8078,258,164,94,red,False
2122-TX-E04-Q-011,2122,2122-TX-E04,Mock Event E04,TX,11,21590,8849,5931,9338,117,168,-51,blue,False
2122-TX-E04-Q-012,2122,2122-TX-E04,Mock Event E04,TX,12,8849,9338,7113,15573,96,198,-102,blue,False
2122-TX-E04-Q-013,2122,2122-TX-E04,Mock Event E04,TX,13,21750,24681,9099,6235,185,243,-58,blue,False
2122-TX-E04-Q-014,2122,2122-TX-E04,Mock Event E04,TX,14,10056,10697,8600,15571,137,214,-77,blue,False
2122-TX-E04-Q-015,2122,2122-TX-E04,Mock Event E04,TX,15,8849,5931,21337,7113,195,128,67,red,False
2122-TX-E04-Q-016,2122,2122-TX-E04,Mock Event E04,TX,16,4336,4073,15571,9338,246,144,102,red,False
2122-TX-E04-Q-017,2122,2122-TX-E04,Mock Event E04,TX,17,15573,8143,15571,9338,174,145,29,red,False
2122-TX-E04-Q-018,2122,2122-TX-E04,Mock Event E04,TX,18,6235,9099,4336,19455,267,150,117,red,False
2122-TX-E04-Q-019,2122,2122-TX-E04,Mock Event E04,TX,19,10056,15573,8078,1907,191,162,29,red,False
2122-TX-E04-Q-020,2122,2122-TX-E04,Mock Event E04,TX,20,8143,4336,15571,5931,159,183,-24,blue,False
2122-TX-E04-Q-021,2122,2122-TX-E04,Mock Event E04,TX,21,21590,15573,4073,4336,176,225,-49,blue,False
2122-TX-E04-Q-022,2122,2122-TX-E04,Mock Event E04,TX,22,8849,21590,21750,8143,177,151,26,red,False
2122-TX-E04-Q-023,2122,2122-TX-E04,Mock Event E04,TX,23,8849,19455,15571,1907,186,198,-12,blue,False
2122-TX-E04-Q-024,2122,2122-TX-E04,Mock Event E04,TX,24,1944,7113,4336,4073,163,241,-78,blue,False
2122-TX-E04-Q-025,2122,2122-TX-E04,Mock Event E04,TX,25,21750,24681,9099,10056,197,219,-22,blue,False
2122-TX-E04-Q-026,2122,2122-TX-E04,Mock Event E04,TX,26,4073,8143,24681,5931,235,199,36,red,False
2122-TX-E04-Q-027,2122,2122-TX-E04,Mock Event E04,TX,27,8143,15573,24681,1944,165,245,-80,blue,False
2122-TX-E04-E-SF1-1,2122,2122-TX-E04,Mock Event E04,TX,1,4073,1907,6235,8600,232,238,-6,blue,True
2122-TX-E04-E-SF1-2,2122,2122-TX-E04,Mock Event E04,TX,2,4073,1907,6235,8600,205,231,-26,blue,True
2122-TX-E04-E-SF2-1,2122,2122-TX-E04,Mock Event E04,TX,1,9099,15573,24681,1944,237,240,-3,blue,True
2122-TX-E04-E-SF2-2,2122,2122-TX-E04,Mock Event E04,TX,2,9099,15573,24681,1944,244,243,1,red,True
2122-TX-E04-E-SF2-3,2122,2122-TX-E04,Mock Event E04,TX,3,9099,15573,24681,1944,232,233,-1,blue,True
2122-TX-E04-E-F-1,2122,2122-TX-E04,Mock Event E04,TX,1,4073,1907,9099,15573,248,248,0,blue,True
2122-TX-E04-E-F-2,2122,2122-TX-E04,Mock Event E04,TX,2,4073,1907,9099,15573,243,259,-16,blue,True
2122-TX-E03-Q-001,2122,2122-TX-E03,Mock Event E03,TX,1,1302,23753,21096,15737,188,183,5,red,False
2122-TX-E03-Q-002,2122,2122-TX-E03,Mock Event E03,TX,2,17586,22399,24581,17939,167,254,-87,blue,False
2122-TX-E03-Q-003,2122,2122-TX-E03,Mock Event E03,TX,3,21096,10469,24581,1113,237,142,95,red,False
2122-TX-E03-Q-004,2122,2122-TX-E03,Mock Event E03,TX,4,17586,23753,10567,6609,133,126,7,red,False
2122-TX-E03-Q-005,2122,2122-TX-E03,Mock Event E03,TX,5,23753,9691,20130,24581,166,195,-29,blue,False
2122-TX-E03-Q-006,2122,2122-TX-E03,Mock Event E03,TX,6,20130,22399,17586,9691,235,145,90,red,False
2122-TX-E03-Q-007,2122,2122-TX-E03,Mock Event E03,TX,7,6609,21096,24581,1823,178,198,-20,blue,False
2122-TX-E03-Q-008,2122,2122-TX-E03,Mock Event E03,TX,8,24581,15737,23753,1302,185,123,62,red,False
2122-TX-E03-Q-009,2122,2122-TX-E03,Mock Event E03,TX,9,9691,24581,21096,24144,190,161,29,red,False
2122-TX-E03-Q-010,2122,2122-TX-E03,Mock Event E03,TX,10,15737,24581,1823,6609,191,158,33,red,False
2122-TX-E03-Q-011,2122,2122-TX-E03,Mock Event E03,TX,11,3757,1302,10469,1823,156,198,-42,blue,False
2122-TX-E03-Q-012,2122,2122-TX-E03,Mock Event E03,TX,12,9691,6609,21096,20130,129,215,-86,blue,False
2122-TX-E03-Q-013,2122,2122-TX-E03,Mock Event E03,TX,13,24581,9691,22399,21096,196,233,-37,blue,False
2122-TX-E03-Q-014,2122,2122-TX-E03,Mock Event E03,TX,14,1302,3757,21096,17939,159,242,-83,blue,False
2122-TX-E03-Q-015,2122,2122-TX-E03,Mock Event E03,TX,15,3789,1302,3757,1113,114,147,-33,blue,False
2122-TX-E03-Q-016,2122,2122-TX-E03,Mock Event E03,TX,16,21096,23753,22399,24144,216,194,22,red,False
2122-TX-E03-Q-017,2122,2122-TX-E03,Mock Event E03,TX,17,22399,6609,21096,23753,153,182,-29,blue,False
2122-TX-E03-Q-018,2122,2122-TX-E03,Mock Event E03,TX,18,1113,3757,24144,1823,150,144,6,red,False
2122-TX-E03-Q-019,2122,2122-TX-E03,Mock Event E03,TX,19,24144,21096,1302,6609,146,107,39,red,False
2122-TX-E03-Q-020,2122,2122-TX-E03,Mock Event E03,TX,20,23753,3757,15737,21096,171,200,-29,blue,False
2122-TX-E03-Q-021,2122,2122-TX-E03,Mock Event E03,TX,21,9691,23753,17939,1302,199,165,34,red,False
2122-TX-E03-Q-022,2122,2122-TX-E03,Mock Event E03,TX,22,10469,23753,6609,3789,226,83,143,red,False
2122-TX-E03-E-SF1-1,2122,2122-TX-E03,Mock Event E03,TX,1,22399,10567,10469,24581,224,228,-4,blue,True
2122-TX-E03-E-SF1-2,2122,2122-TX-E03,Mock Event E03,TX,2,22399,10567,10469,24581,236,215,21,red,True
2122-TX-E03-E-SF2-1,2122,2122-TX-E03,Mock Event E03,TX,1,17939,21096,3757,20130,232,261,-29,blue,True
2122-TX-E03-E-SF2-2,2122,2122-TX-E03,Mock Event E03,TX,2,17939,21096,3757,20130,268,219,49,red,True
2122-TX-E03-E-F-1,2122,2122-TX-E03,Mock Event E03,TX,1,22399,10567,17939,21096,247,236,11,red,True
2122-TX-E03-E-F-2,2122,2122-TX-E03,Mock Event E03,TX,2,22399,10567,17939,21096,245,254,-9,blue,True
2122-TX-E02-Q-001,2122,2122-TX-E02,Mock Event E02,TX,1,11682,9755,21469,17659,251,174,77,red,False
2122-TX-E02-Q-002,2122,2122-TX-E02,Mock Event E02,TX,2,6906,9755,3623,4304,215,259,-44,blue,False
2122-TX-E02-Q-003,2122,2122-TX-E02,Mock Event E02,TX,3,21469,4304,3572,23645,201,191,10,red,False
2122-TX-E02-Q-004,2122,2122-TX-E02,Mock Event E02,TX,4,3623,19104,6282,9756,151,163,-12,blue,False
2122-TX-E02-Q-005,2122,2122-TX-E02,Mock Event E02,TX,5,15393,9755,4304,19104,147,208,-61,blue,False
2122-TX-E02-Q-006,2122,2122-TX-E02,Mock Event E02,TX,6,22097,19771,12579,21469,232,107,125,red,False
2122-TX-E02-Q-007,2122,2122-TX-E02,Mock Event E02,TX,7,17659,6282,24242,4331,172,184,-12,blue,False
2122-TX-E02-Q-008,2122,2122-TX-E02,Mock Event E02,TX,8,17659,5416,4304,11682,234,281,-47,blue,False
2122-TX-E02-Q-009,2122,2122-TX-E02,Mock Event E02,TX,9,6906,11227,9756,23645,208,267,-59,blue,False
2122-TX-E02-Q-010,2122,2122-TX-E02,Mock Event E02,TX,10,15902,4331,22347,17659,297,225,72,red,False
2122-TX-E02-Q-011,2122,2122-TX-E02,Mock Event E02,TX,11,19102,4304,9755,11227,255,286,-31,blue,False
2122-TX-E02-Q-012,2122,2122-TX-E02,Mock Event E02,TX,12,19771,5416,11227,9756,216,255,-39,blue,False
2122-TX-E02-Q-013,2122,2122-TX-E02,Mock Event E02,TX,13,22347,6282,3572,21469,155,93,62,red,False
2122-TX-E02-Q-014,2122,2122-TX-E02,Mock Event E02,TX,14,21469,19104,15393,19771,100,115,-15,blue,False
2122-TX-E02-Q-015,2122,2122-TX-E02,Mock Event E02,TX,15,6906,19102,7590,9755,220,174,46,red,False
2122-TX-E02-Q-016,2122,2122-TX-E02,Mock Event E02,TX,16,3623,4304,9756,19104,245,149,96,red,False
2122-TX-E02-Q-017,2122,2122-TX-E02,Mock Event E02,TX,17,11227,7590,4304,5416,207,317,-110,blue,False
2122-TX-E02-Q-018,2122,2122-TX-E02,Mock Event E02,TX,18,24242,4331,5416,12579,201,167,34,red,False
2122-TX-E02-Q-019,2122,2122-TX-E02,Mock Event E02,TX,19,4331,19104,6906,4304,173,250,-77,blue,False
2122-TX-E02-Q-020,2122,2122-TX-E02,Mock Event E02,TX,20,22097,21469,19104,15902,148,146,2,red,False
2122-TX-E02-Q-021,2122,2122-TX-E02,Mock Event E02,TX,21,17659,3623,19771,22097,240,184,56,red,False
2122-TX-E02-Q-022,2122,2122-TX-E02,Mock Event E02,TX,22,19104,6282,3572,9756,87,198,-111,blue,False
2122-TX-E02-Q-023,2122,2122-TX-E02,Mock Event E02,TX,23,15902,7590,4331,9756,146,274,-128,blue,False
2122-TX-E02-Q-024,2122,2122-TX-E02,Mock Event E02,TX,24,4304,3623,22347,15902,252,206,46,red,False
2122-TX-E02-Q-025,2122,2122-TX-E02,Mock Event E02,TX,25,17659,15393,19104,6906,174,110,64,red,False
2122-TX-E02-Q-026,2122,2122-TX-E02,Mock Event E02,TX,26,6282,19102,23645,9755,204,231,-27,blue,False
2122-TX-E02-Q-027,2122,2122-TX-E02,Mock Event E02,TX,27,19102,19104,22097,23645,195,268,-73,blue,False
2122-TX-E02-Q-028,2122,2122-TX-E02,Mock Event E02,TX,28,4304,3623,9755,4331,240,232,8,red,False
2122-TX-E02-Q-029,2122,2122-TX-E02,Mock Event E02,TX,29,19771,5416,7590,17659,191,228,-37,blue,False
2122-TX-E02-Q-030,2122,2122-TX-E02,Mock Event E02,TX,30,24242,6282,4331,3572,120,211,-91,blue,False
2122-TX-E02-E-SF1-1,2122,2122-TX-E02,Mock Event E02,TX,1,4304,11682,19102,4331,277,294,-17,blue,True
2122-TX-E02-E-SF1-2,2122,2122-TX-E02,Mock Event E02,TX,2,4304,11682,19102,4331,303,275,28,red,True
2122-TX-E02-E-SF1-3,2122,2122-TX-E02,Mock Event E02,TX,3,4304,11682,19102,4331,303,249,54,red,True
2122-TX-E02-E-SF2-1,2122,2122-TX-E02,Mock Event E02,TX,1,23645,22097,11227,15902,259,251,8,red,True
2122-TX-E02-E-SF2-2,2122,2122-TX-E02,Mock Event E02,TX,2,23645,22097,11227,15902,279,276,3,red,True
2122-TX-E02-E-F-1,2122,2122-TX-E02,Mock Event E02,TX,1,4304,11682,23645,22097,281,255,26,red,True
2122-TX-E02-E-F-2,2122,2122-TX-E02,Mock Event E02,TX,2,4304,11682,23645,22097,270,293,-23,blue,True
2122-TX-E02-E-F-3,2122,2122-TX-E02,Mock Event E02,TX,3,4304,11682,23645,22097,272,289,-17,blue,True
2223-TX-E04-Q-001,2223,2223-TX-E04,Mock Event E04,TX,1,19305,15117,21332,15409,194,157,37,red,False
2223-TX-E04-Q-002,2223,2223-TX-E04,Mock Event E04,TX,2,11675,9141,22032,15591,269,128,141,red,False
2223-TX-E04-Q-003,2223,2223-TX-E04,Mock Event E04,TX,3,13880,10709,15591,1410,288,147,141,red,False
2223-TX-E04-Q-004,2223,2223-TX-E04,Mock Event E04,TX,4,15591,18328,20780,22032,152,182,-30,blue,False
2223-TX-E04-Q-005,2223,2223-TX-E04,Mock Event E04,TX,5,15970,3326,11675,21332,182,219,-37,blue,False
2223-TX-E04-Q-006,2223,2223-TX-E04,Mock Event E04,TX,6,2882,4741,19305,18751,194,235,-41,blue,False
2223-TX-E04-Q-007,2223,2223-TX-E04,Mock Event E04,TX,7,9141,20780,21481,4595,226,210,16,red,False
2223-TX-E04-Q-008,2223,2223-TX-E04,Mock Event E04,TX,8,15409,3326,22032,21826,105,127,-22,blue,False
2223-TX-E04-Q-009,2223,2223-TX-E04,Mock Event E04,TX,9,4741,21129,23484,21332,137,216,-79,blue,False
2223-TX-E04-Q-010,2223,2223-TX-E04,Mock Event E04,TX,10,10709,20780,7495,2882,225,255,-30,blue,False
2223-TX-E04-Q-011,2223,2223-TX-E04,Mock Event E04,TX,11,15970,21481,11675,1410,144,262,-118,blue,False
2223-TX-E04-Q-012,2223,2223-TX-E04,Mock Event E04,TX,12,21129,23484,5983,15970,202,221,-19,blue,False
2223-TX-E04-Q-013,2223,2223-TX-E04,Mock Event E04,TX,13,18157,13880,3326,15117,285,157,128,red,False
2223-TX-E04-Q-014,2223,2223-TX-E04,Mock Event E04,TX,14,3326,3175,15591,21826,191,75,116,red,False
2223-TX-E04-Q-015,2223,2223-TX-E04,Mock Event E04,TX,15,3326,4741,13880,19111,160,193,-33,blue,False
2223-TX-E04-Q-016,2223,2223-TX-E04,Mock Event E04,TX,16,10709,15970,11675,13597,197,209,-12,blue,False
2223-TX-E04-Q-017,2223,2223-TX-E04,Mock Event E04,TX,17,15117,15591,2882,5983,127,237,-110,blue,False
2223-TX-E04-Q-018,2223,2223-TX-E04,Mock Event E04,TX,18,20780,5983,2882,18328,244,224,20,red,False
2223-TX-E04-Q-019,2223,2223-TX-E04,Mock Event E04,TX,19,18157,5127,2882,21129,207,171,36,red,False
2223-TX-E04-Q-020,2223,2223-TX-E04,Mock Event E04,TX,20,15970,21481,2882,15409,183,220,-37,blue,False
2223-TX-E04-Q-021,2223,2223-TX-E04,Mock Event E04,TX,21,21481,1410,18157,4595,192,225,-33,blue,False
2223-TX-E04-Q-022,2223,2223-TX-E04,Mock Event E04,TX,22,23484,10709,9141,3326,233,201,32,red,False
2223-TX-E04-Q-023,2223,2223-TX-E04,Mock Event E04,TX,23,5127,21826,15409,11675,86,232,-146,blue,False
2223-TX-E04-Q-024,2223,2223-TX-E04,Mock Event E04,TX,24,19305,22032,18157,15970,195,223,-28,blue,False
2223-TX-E04-Q-025,2223,2223-TX-E04,Mock Event E04,TX,25,10709,15970,21129,23484,268,252,16,red,False
2223-TX-E04-Q-026,2223,2223-TX-E04,Mock Event E04,TX,26,4741,19305,3326,15591,200,107,93,red,False
2223-TX-E04-Q-027,2223,2223-TX-E04,Mock Event E04,TX,27,3175,19111,18751,21826,174,147,27,red,False
2223-TX-E04-Q-028,2223,2223-TX-E04,Mock Event E04,TX,28,15117,18157,21332,3326,272,170,102,red,False
2223-TX-E04-Q-029,2223,2223-TX-E04,Mock Event E04,TX,29,18751,4741,13597,11675,165,200,-35,blue,False
2223-TX-E04-Q-030,2223,2223-TX-E04,Mock Event E04,TX,30,9141,21332,1410,3326,277,162,115,red,False
2223-TX-E04-Q-031,2223,2223-TX-E04,Mock Event E04,TX,31,1410,13880,4741,19111,245,133,112,red,False
2223-TX-E04-Q-032,2223,2223-TX-E04,Mock Event E04,TX,32,11675,13880,19111,2882,303,199,104,red,False
2223-TX-E04-Q-033,2223,2223-TX-E04,Mock Event E04,TX,33,13597,22032,5127,4595,184,176,8,red,False
2223-TX-E04-Q-034,2223,2223-TX-E04,Mock Event E04,TX,34,2882,22032,9141,21332,200,243,-43,blue,False
2223-TX-E04-Q-035,2223,2223-TX-E04,Mock Event E04,TX,35,21481,19305,15117,5127,247,150,97,red,False
2223-TX-E04-Q-036,2223,2223-TX-E04,Mock Event E04,TX,36,22032,5983,19111,15591,193,95,98,red,False
2223-TX-E04-Q-037,2223,2223-TX-E04,Mock Event E04,TX,37,15970,18157,15117,19111,242,158,84,red,False
2223-TX-E04-Q-038,2223,2223-TX-E04,Mock Event E04,TX,38,15970,5983,20780,18157,232,206,26,red,False
2223-TX-E04-E-SF1-1,2223,2223-TX-E04,Mock Event E04,TX,1,10709,19305,13880,18157,279,288,-9,blue,True
2223-TX-E04-E-SF1-2,2223,2223-TX-E04,Mock Event E04,TX,2,10709,19305,13880,18157,274,281,-7,blue,True
2223-TX-E04-E-SF2-1,2223,2223-TX-E04,Mock Event E04,TX,1,11591,9141,11675,2882,278,287,-9,blue,True
2223-TX-E04-E-SF2-2,2223,2223-TX-E04,Mock Event E04,TX,2,11591,9141,11675,2882,284,293,-9,blue,True
2223-TX-E04-E-SF2-3,2223,2223-TX-E04,Mock Event E04,TX,3,11591,9141,11675,2882,288,266,22,red,True
2223-TX-E04-E-F-1,2223,2223-TX-E04,Mock Event E04,TX,1,10709,19305,11591,9141,278,265,13,red,True
2223-TX-E04-E-F-2,2223,2223-TX-E04,Mock Event E04,TX,2,10709,19305,11591,9141,268,260,8,red,True
2223-TX-E04-E-F-3,2223,2223-TX-E04,Mock Event E04,TX,3,10709,19305,11591,9141,260,263,-3,blue,True
2223-TX-E03-Q-001,2223,2223-TX-E03,Mock Event E03,TX,1,5463,13666,1982,17254,152,179,-27,blue,False
2223-TX-E03-Q-002,2223,2223-TX-E03,Mock Event E03,TX,2,2764,12579,13276,12821,153,207,-54,blue,False
2223-TX-E03-Q-003,2223,2223-TX-E03,Mock Event E03,TX,3,6988,6602,22212,17994,146,104,42,red,False
2223-TX-E03-Q-004,2223,2223-TX-E03,Mock Event E03,TX,4,2481,2855,2764,5463,248,254,-6,blue,False
2223-TX-E03-Q-005,2223,2223-TX-E03,Mock Event E03,TX,5,13276,20589,7922,5082,136,167,-31,blue,False
2223-TX-E03-Q-006,2223,2223-TX-E03,Mock Event E03,TX,6,24560,18478,1982,20589,192,129,63,red,False
2223-TX-E03-Q-007,2223,2223-TX-E03,Mock Event E03,TX,7,17994,18224,2481,1982,171,129,42,red,False
2223-TX-E03-Q-008,2223,2223-TX-E03,Mock Event E03,TX,8,18478,17254,16428,20589,213,145,68,red,False
2223-TX-E03-Q-009,2223,2223-TX-E03,Mock Event E03,TX,9,24173,2855,13666,16428,250,230,20,red,False
2223-TX-E03-Q-010,2223,2223-TX-E03,Mock Event E03,TX,10,5082,13873,24560,13276,139,195,-56,blue,False
2223-TX-E03-Q-011,2223,2223-TX-E03,Mock Event E03,TX,11,12579,16061,6602,20589,112,129,-17,blue,False
2223-TX-E03-Q-012,2223,2223-TX-E03,Mock Event E03,TX,12,13873,16061,7922,20589,229,168,61,red,False
2223-TX-E03-Q-013,2223,2223-TX-E03,Mock Event E03,TX,13,20412,24560,17254,22212,127,176,-49,blue,False
2223-TX-E03-Q-014,2223,2223-TX-E03,Mock Event E03,TX,14,17554,5463,18478,7922,221,216,5,red,False
2223-TX-E03-Q-015,2223,2223-TX-E03,Mock Event E03,TX,15,12821,12579,16428,5082,126,188,-62,blue,False
2223-TX-E03-Q-016,2223,2223-TX-E03,Mock Event E03,TX,16,23173,18194,24173,7922,173,186,-13,blue,False
2223-TX-E03-Q-017,2223,2223-TX-E03,Mock Event E03,TX,17,20412,12821,1982,24173,147,159,-12,blue,False
2223-TX-E03-Q-018,2223,2223-TX-E03,Mock Event E03,TX,18,18224,16428,16119,13276,241,233,8,red,False
2223-TX-E03-Q-019,2223,2223-TX-E03,Mock Event E03,TX,19,20412,17254,23173,18478,147,194,-47,blue,False
2223-TX-E03-Q-020,2223,2223-TX-E03,Mock Event E03,TX,20,14257,19870,13873,6988,225,232,-7,blue,False
2223-TX-E03-Q-021,2223,2223-TX-E03,Mock Event E03,TX,21,19870,14257,17254,19847,199,209,-10,blue,False
2223-TX-E03-Q-022,2223,2223-TX-E03,Mock Event E03,TX,22,5463,19847,17994,6988,133,145,-12,blue,False
2223-TX-E03-Q-023,2223,2223-TX-E03,Mock Event E03,TX,23,19870,20589,1982,2481,150,193,-43,blue,False
2223-TX-E03-Q-024,2223,2223-TX-E03,Mock Event E03,TX,24,5463,18194,22212,24560,159,161,-2,blue,False
2223-TX-E03-Q-025,2223,2223-TX-E03,Mock Event E03,TX,25,11470,20412,19847,24173,115,159,-44,blue,False
2223-TX-E03-Q-026,2223,2223-TX-E03,Mock Event E03,TX,26,11408,24173,13873,6602,223,237,-14,blue,False
2223-TX-E03-Q-027,2223,2223-TX-E03,Mock Event E03,TX,27,19870,12821,2764,5463,223,262,-39,blue,False
2223-TX-E03-Q-028,2223,2223-TX-E03,Mock Event E03,TX,28,17994,6988,24853,2764,152,224,-72,blue,False
2223-TX-E03-Q-029,2223,2223-TX-E03,Mock Event E03,TX,29,12579,16119,2855,17254,133,277,-144,blue,False
2223-TX-E03-Q-030,2223,2223-TX-E03,Mock Event E03,TX,30,13276,20412,13666,19847,168,189,-21,blue,False
2223-TX-E03-Q-031,2223,2223-TX-E03,Mock Event E03,TX,31,5463,18194,13276,17994,151,197,-46,blue,False
2223-TX-E03-Q-032,2223,2223-TX-E03,Mock Event E03,TX,32,23173,16061,1982,7922,204,233,-29,blue,False
2223-TX-E03-Q-033,2223,2223-TX-E03,Mock Event E03,TX,33,19870,18478,16061,11408,254,182,72,red,False
2223-TX-E03-Q-034,2223,2223-TX-E03,Mock Event E03,TX,34,5082,12579,20589,7922,86,192,-106,blue,False
2223-TX-E03-Q-035,2223,2223-TX-E03,Mock Event E03,TX,35,2764,16119,18224,2855,211,257,-46,blue,False
2223-TX-E03-Q-036,2223,2223-TX-E03,Mock Event E03,TX,36,12821,17994,19847,18194,203,190,13,red,False
2223-TX-E03-Q-037,2223,2223-TX-E03,Mock Event E03,TX,37,2855,6602,11470,18478,189,220,-31,blue,False
2223-TX-E03-Q-038,2223,2223-TX-E03,Mock Event E03,TX,38,6988,20412,19870,16119,72,266,-194,blue,False
2223-TX-E03-Q-039,2223,2223-TX-E03,Mock Event E03,TX,39,16428,19847,2481,20589,212,157,55,red,False
2223-TX-E03-Q-040,2223,2223-TX-E03,Mock Event E03,TX,40,18478,22212,13276,16428,139,223,-84,blue,False
2223-TX-E03-Q-041,2223,2223-TX-E03,Mock Event E03,TX,41,5082,12821,16428,24173,126,213,-87,blue,False
2223-TX-E03-Q-042,2223,2223-TX-E03,Mock Event E03,TX,42,16061,19870,16119,24853,182,188,-6,blue,False
2223-TX-E03-Q-043,2223,2223-TX-E03,Mock Event E03,TX,43,11408,19847,2764,12579,234,237,-3,blue,False
2223-TX-E03-E-SF1-1,2223,2223-TX-E03,Mock Event E03,TX,1,2855,14257,17254,7922,274,288,-14,blue,True
2223-TX-E03-E-SF1-2,2223,2223-TX-E03,Mock Event E03,TX,2,2855,14257,17254,7922,271,278,-7,blue,True
2223-TX-E03-E-SF2-1,2223,2223-TX-E03,Mock Event E03,TX,1,2764,16428,13873,11408,265,265,0,blue,True
2223-TX-E03-E-SF2-2,2223,2223-TX-E03,Mock Event E03,TX,2,2764,16428,13873,11408,261,276,-15,blue,True
2223-TX-E03-E-SF2-3,2223,2223-TX-E03,Mock Event E03,TX,3,2764,16428,13873,11408,268,242,26,red,True
2223-TX-E03-E-F-1,2223,2223-TX-E03,Mock Event E03,TX,1,2855,14257,2764,16428,271,257,14,red,True
2223-TX-E03-E-F-2,2223,2223-TX-E03,Mock Event E03,TX,2,2855,14257,2764,16428,273,284,-11,blue,True
2223-TX-E03-E-F-3,2223,2223-TX-E03,Mock Event E03,TX,3,2855,14257,2764,16428,264,260,4,red,True
2223-TX-E02-Q-001,2223,2223-TX-E02,Mock Event E02,TX,1,3136,19436,10296,22439,150,234,-84,blue,False
2223-TX-E02-Q-002,2223,2223-TX-E02,Mock Event E02,TX,2,19595,20560,11460,19436,167,192,-25,blue,False
2223-TX-E02-Q-003,2223,2223-TX-E02,Mock Event E02,TX,3,3136,11460,22439,5865,81,275,-194,blue,False
2223-TX-E02-Q-004,2223,2223-TX-E02,Mock Event E02,TX,4,22439,19595,11460,9214,195,109,86,red,False
2223-TX-E02-Q-005,2223,2223-TX-E02,Mock Event E02,TX,5,22439,20823,9214,10296,217,201,16,red,False
2223-TX-E02-Q-006,2223,2223-TX-E02,Mock Event E02,TX,6,10296,20560,19595,8624,146,165,-19,blue,False
2223-TX-E02-Q-007,2223,2223-TX-E02,Mock Event E02,TX,7,14549,9214,2151,3136,169,89,80,red,False
2223-TX-E02-Q-008,2223,2223-TX-E02,Mock Event E02,TX,8,20823,10296,22439,14549,253,218,35,red,False
2223-TX-E02-Q-009,2223,2223-TX-E02,Mock Event E02,TX,9,5865,8624,14549,2151,168,165,3,red,False
2223-TX-E02-Q-010,2223,2223-TX-E02,Mock Event E02,TX,10,11460,10296,20823,2151,162,166,-4,blue,False
2223-TX-E02-Q-011,2223,2223-TX-E02,Mock Event E02,TX,11,10296,9214,19595,2151,226,130,96,red,False
2223-TX-E02-Q-012,2223,2223-TX-E02,Mock Event E02,TX,12,11460,2151,8624,19436,117,184,-67,blue,False
2223-TX-E02-Q-013,2223,2223-TX-E02,Mock Event E02,TX,13,19595,10296,14549,3136,185,178,7,red,False
2223-TX-E02-Q-014,2223,2223-TX-E02,Mock Event E02,TX,14,14549,10296,3136,20560,213,96,117,red,False
2223-TX-E02-Q-015,2223,2223-TX-E02,Mock Event E02,TX,15,20560,14549,20823,5865,183,269,-86,blue,False
2223-TX-E02-Q-016,2223,2223-TX-E02,Mock Event E02,TX,16,3136,11460,8624,5865,105,158,-53,blue,False
2223-TX-E02-E-SF1-1,2223,2223-TX-E02,Mock Event E02,TX,1,5865,9214,22439,20823,188,244,-56,blue,True
2223-TX-E02-E-SF1-2,2223,2223-TX-E02,Mock Event E02,TX,2,5865,9214,22439,20823,189,230,-41,blue,True
2223-TX-E02-E-SF2-1,2223,2223-TX-E02,Mock Event E02,TX,1,10296,19595,19436,14549,230,219,11,red,True
2223-TX-E02-E-SF2-2,2223,2223-TX-E02,Mock Event E02,TX,2,10296,19595,19436,14549,230,233,-3,blue,True
2223-TX-E02-E-SF2-3,2223,2223-TX-E02,Mock Event E02,TX,3,10296,19595,19436,14549,209,223,-14,blue,True
2223-TX-E02-E-F-1,2223,2223-TX-E02,Mock Event E02,TX,1,5865,9214,10296,19595,207,221,-14,blue,True
2223-TX-E02-E-F-2,2223,2223-TX-E02,Mock Event E02,TX,2,5865,9214,10296,19595,194,233,-39,blue,True
2223-TX-E01-Q-001,2223,2223-TX-E01,Mock Event E01,TX,1,9249,11264,10264,17424,110,114,-4,blue,False
2223-TX-E01-Q-002,2223,2223-TX-E01,Mock Event E01,TX,2,10264,21153,11311,1320,175,263,-88,blue,False
2223-TX-E01-Q-003,2223,2223-TX-E01,Mock Event E01,TX,3,10264,12099,19956,3076,134,204,-70,blue,False
2223-TX-E01-Q-004,2223,2223-TX-E01,Mock Event E01,TX,4,17424,5170,1320,19956,143,263,-120,blue,False
