season,event_key,match_number,is_playoff,red_team_1,red_team_2,blue_team_1,blue_team_2,red_score,blue_score,winner,red_opr_sum,blue_opr_sum,opr_favorite,opr_upset,red_elo_avg,blue_elo_avg,elo_favorite,elo_upset
2324,2324-TX-E04,19,False,15489,17646,9111,4892,239,244,blue,233.6,241.1,blue,False,1509.0,1503.0,red,True
2324,2324-TX-E04,20,False,4892,14564,3726,15176,271,105,red,264.8,108.6,red,False,1579.0,1452.0,red,False
2324,2324-TX-E04,21,False,15176,11010,15489,9984,184,201,blue,179.8,189.2,blue,False,1492.0,1515.0,blue,False
2324,2324-TX-E04,22,False,18877,13338,14564,4892,182,239,blue,201.8,264.8,blue,False,1487.0,1579.0,blue,False
2324,2324-TX-E04,23,False,5204,9111,14564,5550,195,199,blue,193.5,222.6,blue,False,1475.0,1611.0,blue,False
2324,2324-TX-E04,24,False,15938,5204,9180,4234,251,237,red,232.5,251.9,blue,True,1447.0,1537.0,blue,True
2324,2324-TX-E04,25,False,17646,14564,23347,12453,227,102,red,233.9,102.0,red,False,1572.0,1473.0,red,False
2324,2324-TX-E04,26,False,3058,3726,13338,1656,219,162,red,207.3,169.7,red,False,1502.0,1504.0,blue,True
2324,2324-TX-E04,27,False,15938,15093,15489,9180,169,206,blue,182.2,215.9,blue,False,1444.0,1527.0,blue,False
2324,2324-TX-E04,28,False,19695,3058,1656,4892,195,239,blue,212.1,244.1,blue,False,1513.0,1504.0,red,True
2324,2324-TX-E04,29,False,12453,13338,5204,15093,161,150,red,137.5,156.3,blue,True,1481.0,1443.0,red,False
2324,2324-TX-E04,30,False,5550,4234,4892,5204,251,249,red,258.2,254.1,red,False,1558.0,1475.0,red,False
2324,2324-TX-E04,31,False,15489,15176,19695,12453,152,116,red,152.3,135.7,red,False,1486.0,1471.0,red,False
2324,2324-TX-E04,1,True,4892,18877,4234,5550,242,275,blue,276.2,258.2,red,True,1487.0,1558.0,blue,False
2324,2324-TX-E04,2,True,4892,18877,4234,5550,276,285,blue,276.2,258.2,red,True,1487.0,1558.0,blue,False
2324,2324-TX-E04,3,True,4892,18877,4234,5550,252,256,blue,276.2,258.2,red,True,1487.0,1558.0,blue,False
2324,2324-TX-E04,1,True,15938,17646,3058,11010,237,250,blue,249.3,278.5,blue,False,1468.0,1542.0,blue,False
2324,2324-TX-E04,2,True,15938,17646,3058,11010,269,280,blue,249.3,278.5,blue,False,1468.0,1542.0,blue,False
2324,2324-TX-E04,1,True,4892,18877,15938,17646,287,279,red,276.2,249.3,red,False,1487.0,1468.0,red,False
2324,2324-TX-E04,2,True,4892,18877,15938,17646,277,245,red,276.2,249.3,red,False,1487.0,1468.0,red,False
2324,2324-TX-E04,3,True,4892,18877,15938,17646,249,271,blue,276.2,249.3,red,True,1487.0,1468.0,red,True
2324,2324-TX-E03,1,False,23567,22125,3170,21946,203,169,red,230.4,210.1,red,False,1499.0,1534.0,blue,True
2324,2324-TX-E03,2,False,8380,23567,11579,6266,212,181,red,179.6,181.4,blue,True,1484.0,1500.0,blue,True
2324,2324-TX-E03,3,False,19074,21946,22125,3170,169,278,blue,162.1,254.6,blue,False,1473.0,1561.0,blue,False
2324,2324-TX-E03,4,False,3170,22125,20245,19074,252,169,red,254.6,165.3,red,False,1561.0,1485.0,red,False
2324,2324-TX-E03,5,False,1189,2539,22125,13159,265,244,red,263.0,225.0,red,False,1534.0,1515.0,red,False
2324,2324-TX-E03,6,False,19074,11579,2539,21946,209,173,red,222.3,180.2,red,False,1501.0,1512.0,blue,True
2324,2324-TX-E03,7,False,2539,13159,10425,18255,229,214,red,233.9,184.6,red,False,1542.0,1430.0,red,False
2324,2324-TX-E03,8,False,3170,22125,21946,18255,260,193,red,254.6,185.8,red,False,1561.0,1446.0,red,False
2324,2324-TX-E03,9,False,10425,3170,1189,2539,225,283,blue,209.0,263.0,blue,False,1517.0,1534.0,blue,False
2324,2324-TX-E03,10,False,1189,8380,19074,3170,195,248,blue,203.3,245.3,blue,False,1493.0,1549.0,blue,False
2324,2324-TX-E03,11,False,10425,18255,21946,3170,190,218,blue,184.6,210.1,blue,False,1430.0,1534.0,blue,False
2324,2324-TX-E03,12,False,22125,21946,3170,2539,170,253,blue,171.3,263.4,blue,False,1485.0,1587.0,blue,False
2324,2324-TX-E03,13,False,23567,6266,20245,3170,180,212,blue,180.2,213.4,blue,False,1485.0,1546.0,blue,False
2324,2324-TX-E03,14,False,18255,13159,11016,1189,228,218,red,239.4,231.7,red,False,1476.0,1519.0,blue,True
2324,2324-TX-E03,15,False,10425,22125,13159,23567,150,237,blue,170.2,239.6,blue,False,1469.0,1501.0,blue,False
2324,2324-TX-E03,16,False,6266,2539,22125,8380,175,141,red,174.4,165.0,red,False,1526.0,1498.0,red,False
2324,2324-TX-E03,17,False,20245,23567,22125,21946,187,199,blue,189.2,171.3,red,True,1484.0,1485.0,blue,False
2324,2324-TX-E03,18,False,18255,10425,11016,11579,154,223,blue,184.6,209.3,blue,False,1430.0,1526.0,blue,False
2324,2324-TX-E03,1,True,3170,11016,23567,18255,258,247,red,232.2,244.8,blue,True,1573.0,1459.0,red,False
2324,2324-TX-E03,2,True,3170,11016,23567,18255,246,229,red,232.2,244.8,blue,True,1573.0,1459.0,red,False
2324,2324-TX-E03,1,True,1189,2539,13159,19074,243,261,blue,263.0,215.7,red,True,1534.0,1503.0,red,True
2324,2324-TX-E03,2,True,1189,2539,13159,19074,270,252,red,263.0,215.7,red,False,1534.0,1503.0,red,False
2324,2324-TX-E03,3,True,1189,2539,13159,19074,256,252,red,263.0,215.7,red,False,1534.0,1503.0,red,False
2324,2324-TX-E03,1,True,3170,11016,1189,2539,271,242,red,232.2,263.0,blue,True,1573.0,1534.0,red,False
2324,2324-TX-E03,2,True,3170,11016,1189,2539,234,267,blue,232.2,263.0,blue,False,1573.0,1534.0,red,True
2324,2324-TX-E03,3,True,3170,11016,1189,2539,260,255,red,232.2,263.0,blue,True,1573.0,1534.0,red,False
2324,2324-TX-E02,1,False,17073,7359,16202,6382,133,229,blue,102.7,223.9,blue,False,1468.0,1481.0,blue,False
2324,2324-TX-E02,2,False,8925,5233,11889,21877,133,196,blue,140.5,177.3,blue,False,1492.0,1502.0,blue,False
2324,2324-TX-E02,3,False,15317,6382,14804,5252,158,205,blue,179.3,221.2,blue,False,1465.0,1547.0,blue,False
2324,2324-TX-E02,4,False,5233,7359,16202,11144,171,169,red,163.9,156.6,red,False,1471.0,1453.0,red,False
2324,2324-TX-E02,5,False,8925,24605,18968,5252,118,221,blue,90.2,214.4,blue,False,1460.0,1526.0,blue,False
2324,2324-TX-E02,6,False,11144,11889,15579,7359,104,168,blue,137.2,168.6,blue,False,1458.0,1484.0,blue,False
2324,2324-TX-E02,7,False,16202,7359,5745,5252,151,231,blue,180.3,216.8,blue,False,1466.0,1501.0,blue,False
2324,2324-TX-E02,8,False,21877,14804,11144,5745,246,165,red,221.1,176.5,red,False,1532.0,1443.0,red,False
2324,2324-TX-E02,9,False,16202,11889,15317,24605,203,89,red,197.5,105.6,red,False,1497.0,1448.0,red,False
2324,2324-TX-E02,10,False,6975,20292,15317,1634,156,192,blue,168.4,196.4,blue,False,1508.0,1494.0,red,True
2324,2324-TX-E02,11,False,14804,8925,15317,5233,182,180,red,181.2,155.9,red,False,1523.0,1480.0,red,False
2324,2324-TX-E02,12,False,18968,1634,5233,6590,287,208,red,258.6,222.1,red,False,1526.0,1526.0,red,False
2324,2324-TX-E02,13,False,7359,11144,12961,8925,144,161,blue,120.0,114.4,red,True,1427.0,1514.0,blue,False
2324,2324-TX-E02,14,False,11889,5233,6847,7359,170,98,red,181.1,110.7,red,False,1502.0,1453.0,red,False
2324,2324-TX-E02,15,False,18968,14804,9843,1634,241,133,red,258.8,139.6,red,False,1543.0,1491.0,red,False
2324,2324-TX-E02,16,False,15579,17330,21788,7359,213,156,red,222.5,156.0,red,False,1570.0,1505.0,red,False
2324,2324-TX-E02,17,False,9843,6590,5252,11144,158,131,red,137.0,136.6,red,False,1501.0,1472.0,red,False
2324,2324-TX-E02,18,False,5745,6316,7359,6382,186,196,blue,191.2,187.3,red,True,1471.0,1455.0,red,True
2324,2324-TX-E02,19,False,6382,6847,20292,16202,167,227,blue,154.3,210.3,blue,False,1469.0,1513.0,blue,False
2324,2324-TX-E02,20,False,11144,15317,12961,14804,124,242,blue,112.0,198.7,blue,False,1436.0,1555.0,blue,False
2324,2324-TX-E02,21,False,7359,17330,20292,6590,168,212,blue,197.6,231.8,blue,False,1525.0,1542.0,blue,False
2324,2324-TX-E02,22,False,18968,15579,17073,6382,233,141,red,222.7,146.2,red,False,1526.0,1483.0,red,False
2324,2324-TX-E02,23,False,9843,11889,6590,20292,114,221,blue,96.1,231.8,blue,False,1477.0,1542.0,blue,False
2324,2324-TX-E02,24,False,21877,9843,6590,16202,56,227,blue,95.3,238.4,blue,False,1477.0,1520.0,blue,False
2324,2324-TX-E02,25,False,15579,6975,15317,12961,163,194,blue,163.3,129.8,red,True,1505.0,1502.0,red,True
2324,2324-TX-E02,26,False,9843,6590,14804,6316,144,212,blue,137.0,195.6,blue,False,1501.0,1516.0,blue,False
2324,2324-TX-E02,27,False,11889,7359,17330,6975,162,205,blue,160.9,192.3,blue,False,1471.0,1546.0,blue,False
2324,2324-TX-E02,28,False,18968,17073,6316,24605,137,108,red,156.8,104.6,red,False,1509.0,1453.0,red,False
2324,2324-TX-E02,29,False,6316,24605,1634,17073,90,146,blue,104.6,163.4,blue,False,1453.0,1513.0,blue,False
2324,2324-TX-E02,30,False,21877,11144,17073,6590,131,189,blue,136.4,160.8,blue,False,1458.0,1523.0,blue,False
2324,2324-TX-E02,31,False,5745,5233,17073,8925,222,63,red,220.5,79.2,red,False,1487.0,1489.0,blue,True
2324,2324-TX-E02,32,False,15317,18968,20292,17330,182,254,blue,189.8,227.6,blue,False,1490.0,1572.0,blue,False
2324,2324-TX-E02,1,True,14804,5745,20292,6382,251,248,red,261.2,217.3,red,False,1518.0,1503.0,red,False
2324,2324-TX-E02,2,True,14804,5745,20292,6382,271,255,red,261.2,217.3,red,False,1518.0,1503.0,red,False
2324,2324-TX-E02,3,True,14804,5745,20292,6382,233,260,blue,261.2,217.3,red,True,1518.0,1503.0,red,True
2324,2324-TX-E02,1,True,17330,21788,18968,16202,270,241,red,209.9,234.4,blue,True,1590.0,1507.0,red,False
2324,2324-TX-E02,2,True,17330,21788,18968,16202,258,249,red,209.9,234.4,blue,True,1590.0,1507.0,red,False
2324,2324-TX-E02,3,True,17330,21788,18968,16202,245,243,red,209.9,234.4,blue,True,1590.0,1507.0,red,False
2324,2324-TX-E02,1,True,14804,5745,17330,21788,243,247,blue,261.2,209.9,red,True,1518.0,1590.0,blue,False
2324,2324-TX-E02,2,True,14804,5745,17330,21788,247,268,blue,261.2,209.9,red,True,1518.0,1590.0,blue,False
2324,2324-TX-E02,3,True,14804,5745,17330,21788,254,271,blue,261.2,209.9,red,True,1518.0,1590.0,blue,False
2324,2324-AUS-ADQ,1,False,15215,19377,15210,18003,22,41,blue,52.5,96.4,blue,False,1433.0,1611.0,blue,False
2324,2324-AUS-ADQ,1,False,21531,22116,23686,22407,87,18,red,89.4,44.5,red,False,1578.0,1550.0,red,False
2324,2324-AUS-ADQ,1,False,24736,18611,22407,15216,18,29,blue,30.1,41.6,blue,False,1426.0,1468.0,blue,False
2324,2324-AUS-ADQ,1,False,22116,23686,18003,18611,69,19,red,78.4,52.4,red,False,1601.0,1499.0,red,False
2324,2324-AUS-ADQ,1,False,21531,15216,19377,15210,20,37,blue,41.5,74.6,blue,False,1442.0,1489.0,blue,False
2324,2324-AUS-ADQ,1,False,15215,15210,22116,24736,23,87,blue,76.7,86.5,blue,False,1496.0,1588.0,blue,False
2324,2324-AUS-ADQ,1,False,18611,19377,24736,23686,22,36,blue,30.6,41.5,blue,False,1378.0,1535.0,blue,False
2324,2324-AUS-ADQ,1,False,15215,18003,21531,22407,65,29,red,74.3,55.5,red,False,1554.0,1527.0,red,False
2324,2324-AUS-ADQ,1,False,15210,15216,23686,15215,31,35,blue,63.2,44.1,red,True,1468.0,1494.0,blue,False
2324,2324-AUS-ADQ,1,False,22407,22116,15216,19377,67,19,red,89.5,39.0,red,False,1603.0,1404.0,red,False
2324,2324-AUS-ADQ,1,False,24736,18003,18611,21531,46,21,red,71.8,33.1,red,False,1595.0,1416.0,red,False
2324,2324-AUS-ADQ,1,False,22407,18003,15210,23686,58,34,red,74.8,66.1,red,False,1611.0,1550.0,red,False
2324,2324-AUS-ADQ,1,False,21531,24736,15216,22116,80,78,red,52.5,75.5,blue,True,1511.0,1518.0,blue,True
2324,2324-AUS-ADQ,1,False,18611,15215,19377,21531,43,53,blue,32.7,52.9,blue,False,1385.0,1464.0,blue,False
2324,2324-AUS-ADQ,1,False,18003,19377,15216,24736,99,25,red,72.2,38.6,red,False,1547.0,1452.0,red,False
2324,2324-AUS-ADQ,1,False,15210,22407,18611,22116,56,36,red,77.2,67.1,red,False,1553.0,1492.0,red,False
2324,2324-AUS-ADQ,1,False,18611,23686,24736,15215,34,24,red,22.1,52.1,blue,True,1439.0,1480.0,blue,True
2324,2324-AUS-ADQ,1,True,18003,22116,24736,19377,80,46,red,108.7,50.0,red,False,1661.0,1474.0,red,False
2324,2324-AUS-ADQ,1,True,23686,15215,22407,21531,75,20,red,44.1,55.5,blue,True,1494.0,1527.0,blue,True
2324,2324-AUS-ADQ,1,True,18003,22116,24736,19377,57,63,blue,108.7,50.0,red,True,1661.0,1474.0,red,True
2324,2324-AUS-ADQ,1,True,23686,15215,22407,21531,30,47,blue,44.1,55.5,blue,False,1494.0,1527.0,blue,False
2324,2324-AUS-ADQ,1,True,18003,22116,24736,19377,87,29,red,108.7,50.0,red,False,1661.0,1474.0,red,False
2324,2324-AUS-ADQ,1,True,23686,15215,22407,21531,51,52,blue,44.1,55.5,blue,False,1494.0,1527.0,blue,False
2324,2324-AUS-ADQ,1,True,18003,22116,22407,21531,90,51,red,108.7,55.5,red,False,1661.0,1527.0,red,False
2324,2324-AUS-ADQ,1,True,18003,22116,22407,21531,72,59,red,108.7,55.5,red,False,1661.0,1527.0,red,False
2324,2324-TX-E01,1,False,18439,20493,8883,22443,167,84,red,123.9,76.3,red,False,1514.0,1455.0,red,False
2324,2324-TX-E01,2,False,8381,20886,6129,18816,193,87,red,200.0,98.8,red,False,1515.0,1488.0,red,False
2324,2324-TX-E01,3,False,21741,18816,7238,8381,153,127,red,158.6,141.2,red,False,1494.0,1470.0,red,False
2324,2324-TX-E01,4,False,8381,22083,14122,22406,222,290,blue,207.5,286.8,blue,False,1497.0,1566.0,blue,False
2324,2324-TX-E01,5,False,8883,9266,8381,22443,162,145,red,158.9,135.2,red,False,1542.0,1441.0,red,False
2324,2324-TX-E01,6,False,20886,9266,18816,5040,268,66,red,248.8,64.1,red,False,1573.0,1437.0,red,False
2324,2324-TX-E01,7,False,8883,6930,21741,4541,41,249,blue,46.2,264.1,blue,False,1454.0,1541.0,blue,False
2324,2324-TX-E01,8,False,10302,8883,9859,8479,152,149,red,146.3,151.0,blue,True,1546.0,1484.0,red,False
2324,2324-TX-E01,9,False,5692,20886,7238,22443,198,110,red,178.1,107.5,red,False,1538.0,1442.0,red,False
2324,2324-TX-E01,10,False,17265,9859,20493,16759,186,141,red,171.9,152.3,red,False,1500.0,1467.0,red,False
2324,2324-TX-E01,11,False,7238,5040,6930,8479,87,69,red,96.7,82.1,red,False,1429.0,1438.0,blue,True
2324,2324-TX-E01,12,False,18816,22406,15101,16759,160,98,red,170.3,113.7,red,False,1542.0,1463.0,red,False
2324,2324-TX-E01,13,False,17470,9266,20886,8479,236,176,red,247.1,176.9,red,False,1531.0,1513.0,red,False
2324,2324-TX-E01,14,False,8381,20493,8479,4541,181,207,blue,181.9,191.1,blue,False,1489.0,1523.0,blue,False
2324,2324-TX-E01,15,False,17470,6129,9266,22083,221,255,blue,188.4,256.3,blue,False,1482.0,1555.0,blue,False
2324,2324-TX-E01,16,False,21741,20493,5040,6129,253,98,red,231.9,114.6,red,False,1505.0,1438.0,red,False
2324,2324-TX-E01,17,False,22406,9859,7238,18816,254,100,red,235.8,80.9,red,False,1550.0,1478.0,red,False
2324,2324-TX-E01,18,False,9859,6930,14122,6129,98,212,blue,110.2,215.2,blue,False,1456.0,1511.0,blue,False
2324,2324-TX-E01,19,False,20493,22443,17470,5692,138,158,blue,148.2,176.5,blue,False,1460.0,1495.0,blue,False
2324,2324-TX-E01,20,False,17265,5040,20493,4541,108,229,blue,122.3,227.1,blue,False,1443.0,1543.0,blue,False
2324,2324-TX-E01,21,False,22443,5692,18816,4541,112,151,blue,113.4,153.8,blue,False,1464.0,1532.0,blue,False
2324,2324-TX-E01,22,False,8381,6930,17265,18816,103,86,red,105.1,106.4,blue,True,1440.0,1492.0,blue,True
2324,2324-TX-E01,23,False,20493,15101,21741,6930,172,166,red,156.3,155.1,red,False,1504.0,1456.0,red,False
2324,2324-TX-E01,24,False,20886,7238,9266,9859,179,213,blue,172.2,222.9,blue,False,1515.0,1544.0,blue,False
2324,2324-TX-E01,25,False,9859,22443,10302,7238,132,189,blue,140.3,177.5,blue,False,1457.0,1532.0,blue,False
2324,2324-TX-E01,26,False,5040,18816,20886,20493,127,171,blue,64.1,212.9,blue,False,1437.0,1534.0,blue,False
2324,2324-TX-E01,27,False,21741,17470,20493,6930,237,135,red,248.3,118.1,red,False,1489.0,1459.0,red,False
2324,2324-TX-E01,28,False,6930,16759,22406,22083,89,256,blue,75.5,269.2,blue,False,1418.0,1561.0,blue,False
2324,2324-TX-E01,29,False,17470,16759,22406,17265,177,254,blue,168.7,228.5,blue,False,1450.0,1548.0,blue,False
2324,2324-TX-E01,30,False,22406,18816,18439,6930,147,73,red,170.3,47.1,red,False,1542.0,1466.0,red,False
2324,2324-TX-E01,31,False,16759,10302,20886,6129,192,194,blue,175.6,190.1,blue,False,1510.0,1524.0,blue,False
2324,2324-TX-E01,1,True,22406,22083,21741,17470,272,256,red,269.2,248.3,red,False,1561.0,1489.0,red,False
2324,2324-TX-E01,2,True,22406,22083,21741,17470,272,230,red,269.2,248.3,red,False,1561.0,1489.0,red,False
2324,2324-TX-E01,3,True,22406,22083,21741,17470,266,229,red,269.2,248.3,red,False,1561.0,1489.0,red,False
2324,2324-TX-E01,1,True,4541,20886,9266,10302,244,259,blue,245.1,254.1,blue,False,1569.0,1590.0,blue,False
2324,2324-TX-E01,2,True,4541,20886,9266,10302,253,243,red,245.1,254.1,blue,True,1569.0,1590.0,blue,True
2324,2324-TX-E01,3,True,4541,20886,9266,10302,245,254,blue,245.1,254.1,blue,False,1569.0,1590.0,blue,False
2324,2324-TX-E01,1,True,22406,22083,4541,20886,237,248,blue,269.2,245.1,red,True,1561.0,1569.0,blue,False
2324,2324-TX-E01,2,True,22406,22083,4541,20886,258,258,blue,269.2,245.1,red,True,1561.0,1569.0,blue,False
2324,2324-AUS-BRQ,1,False,19451,11324,24089,19480,67,28,red,48.9,41.1,red,False,1486.0,1461.0,red,False
2324,2324-AUS-BRQ,1,False,23173,11323,24528,14380,15,120,blue,51.3,92.6,blue,False,1395.0,1654.0,blue,False
2324,2324-AUS-BRQ,1,False,16492,19450,11506,17556,53,71,blue,66.8,60.3,red,True,1486.0,1540.0,blue,False
2324,2324-AUS-BRQ,1,False,16637,21511,15145,19636,78,76,red,56.4,68.3,blue,True,1541.0,1477.0,red,False
2324,2324-AUS-BRQ,1,False,11325,14579,23335,11505,51,48,red,64.4,48.2,red,False,1599.0,1426.0,red,False
2324,2324-AUS-BRQ,1,False,23332,23334,13626,12993,34,38,blue,32.2,116.0,blue,False,1397.0,1611.0,blue,False
2324,2324-AUS-BRQ,1,False,14340,11322,23065,17101,10,44,blue,23.1,48.0,blue,False,1509.0,1534.0,blue,False
2324,2324-AUS-BRQ,1,False,16337,23454,11323,13710,36,39,blue,35.7,37.1,blue,False,1422.0,1393.0,red,True
2324,2324-AUS-BRQ,1,False,14380,19480,14466,17556,129,75,red,112.6,74.1,red,False,1640.0,1592.0,red,False
2324,2324-AUS-BRQ,1,False,19450,15145,19560,11325,47,56,blue,77.2,69.8,red,True,1499.0,1516.0,blue,False
2324,2324-AUS-BRQ,1,False,24089,11506,23173,23335,13,40,blue,14.1,57.2,blue,False,1423.0,1417.0,red,True
2324,2324-AUS-BRQ,1,False,11322,24528,11324,16492,48,26,red,41.8,47.3,blue,True,1524.0,1498.0,red,False
2324,2324-AUS-BRQ,1,False,17101,18439,12993,16637,32,28,red,57.3,101.5,blue,True,1521.0,1617.0,blue,True
2324,2324-AUS-BRQ,1,False,14579,23065,23454,23332,44,39,red,48.3,41.2,red,False,1568.0,1411.0,red,False
2324,2324-AUS-BRQ,1,False,21511,14340,16337,19451,36,34,red,41.1,34.7,red,False,1571.0,1420.0,red,False
2324,2324-AUS-BRQ,1,False,19636,11505,13710,13626,52,35,red,58.5,41.2,red,False,1457.0,1421.0,red,False
2324,2324-AUS-BRQ,1,False,11326,17556,11323,23334,91,40,red,79.5,35.3,red,False,1575.0,1385.0,red,False
2324,2324-AUS-BRQ,1,True,14380,11325,11322,17101,110,31,red,113.0,59.8,red,False,1704.0,1528.0,red,False
2324,2324-AUS-BRQ,1,True,17556,21511,19480,19450,116,40,red,101.5,77.8,red,False,1665.0,1496.0,red,False
2324,2324-AUS-BRQ,1,True,14380,11325,11322,17101,101,36,red,113.0,59.8,red,False,1704.0,1528.0,red,False
2324,2324-AUS-BRQ,1,True,17556,21511,19480,19450,113,35,red,101.5,77.8,red,False,1665.0,1496.0,red,False
2324,2324-AUS-BRQ,1,True,14380,11325,17556,21511,101,104,blue,113.0,101.5,red,True,1704.0,1665.0,red,True
2324,2324-AUS-BRQ,1,True,14380,11325,17556,21511,84,125,blue,113.0,101.5,red,True,1704.0,1665.0,red,True
2324,2324-BRA-CMP,1,False,21077,17729,22660,22708,97,115,blue,124.1,126.5,blue,False,1517.0,1554.0,blue,False
2324,2324-BRA-CMP,1,False,23560,21069,23500,16051,40,66,blue,35.9,75.6,blue,False,1471.0,1510.0,blue,False
2324,2324-BRA-CMP,1,False,16052,23072,22977,21222,20,72,blue,81.8,62.5,red,True,1526.0,1463.0,red,True
2324,2324-BRA-CMP,1,False,19191,17792,21036,23501,101,95,red,127.0,50.4,red,False,1522.0,1499.0,red,False
2324,2324-BRA-CMP,1,False,16043,23504,18613,16053,45,48,blue,53.6,55.2,blue,False,1452.0,1467.0,blue,False
2324,2324-BRA-CMP,1,False,23502,25135,24529,21342,9,119,blue,64.1,105.5,blue,False,1485.0,1524.0,blue,False
2324,2324-BRA-CMP,1,False,16055,17800,21178,24527,151,96,red,128.2,56.2,red,False,1530.0,1457.0,red,False
2324,2324-BRA-CMP,1,False,16050,16049,14391,16041,7,106,blue,48.0,85.8,blue,False,1463.0,1492.0,blue,False
2324,2324-BRA-CMP,1,False,17742,23061,19192,24993,74,26,red,73.6,53.6,red,False,1521.0,1463.0,red,False
2324,2324-BRA-CMP,1,False,16058,23073,23311,20858,28,56,blue,21.0,54.6,blue,False,1512.0,1510.0,red,True
2324,2324-BRA-CMP,1,False,16786,23060,19193,21083,136,101,red,141.1,126.5,red,False,1550.0,1553.0,blue,True
2324,2324-BRA-CMP,1,False,23069,23055,17730,16054,69,52,red,79.0,126.0,blue,True,1492.0,1517.0,blue,True
2324,2324-BRA-CMP,1,False,19188,17731,21085,17801,73,23,red,111.9,61.0,red,False,1608.0,1427.0,red,False
2324,2324-BRA-CMP,1,False,23059,17728,16062,19194,58,17,red,92.6,52.7,red,False,1618.0,1497.0,red,False
2324,2324-BRA-CMP,1,False,18613,16051,23072,22660,56,126,blue,55.0,85.9,blue,False,1481.0,1515.0,blue,False
2324,2324-BRA-CMP,1,False,23560,22708,16043,22977,71,40,red,90.1,48.1,red,False,1537.0,1441.0,red,False
2324,2324-BRA-CMP,1,False,16049,25135,21069,19191,138,54,red,96.5,101.5,blue,True,1493.0,1473.0,red,False
2324,2324-BRA-CMP,1,False,17800,16050,24529,16052,34,58,blue,28.0,130.2,blue,False,1454.0,1564.0,blue,False
2324,2324-BRA-CMP,1,False,17729,20858,23502,17792,77,103,blue,57.5,85.0,blue,False,1477.0,1507.0,blue,False
2324,2324-BRA-CMP,1,False,23311,24993,21178,19193,56,51,red,71.6,76.2,blue,True,1524.0,1480.0,red,False
2324,2324-BRA-CMP,1,False,14391,17742,21036,23073,82,95,blue,70.2,37.5,red,True,1534.0,1507.0,red,True
2324,2324-BRA-CMP,1,False,16058,23060,19192,23069,102,72,red,104.4,67.0,red,False,1543.0,1467.0,red,False
2324,2324-BRA-CMP,1,False,17801,16786,16054,17728,6,197,blue,111.6,188.3,blue,False,1503.0,1634.0,blue,False
2324,2324-BRA-CMP,1,False,23055,16041,19188,21083,71,116,blue,67.0,127.4,blue,False,1454.0,1554.0,blue,False
2324,2324-BRA-CMP,1,False,19194,21222,21077,23504,112,129,blue,52.2,103.8,blue,False,1446.0,1526.0,blue,False
2324,2324-BRA-CMP,1,False,17731,16053,17730,16062,134,18,red,100.5,75.5,red,False,1568.0,1496.0,red,False
2324,2324-BRA-CMP,1,False,23061,23059,21085,16055,94,90,red,57.2,124.0,blue,True,1544.0,1488.0,red,False
2324,2324-BRA-CMP,1,False,22977,19191,24527,24529,99,121,blue,85.9,117.7,blue,False,1503.0,1525.0,blue,False
2324,2324-BRA-CMP,1,False,16043,23500,25135,16050,71,23,red,74.2,29.5,red,False,1462.0,1454.0,red,False
2324,2324-BRA-CMP,1,False,23311,17729,17800,18613,69,12,red,86.4,61.8,red,False,1529.0,1480.0,red,False
2324,2324-BRA-CMP,1,False,17792,23072,17742,22708,59,119,blue,107.8,104.0,red,True,1506.0,1531.0,blue,False
2324,2324-BRA-CMP,1,False,23560,21036,20858,21342,114,31,red,65.3,22.0,red,False,1521.0,1473.0,red,False
2324,2324-BRA-CMP,1,False,16052,17728,21069,16058,139,89,red,127.4,81.6,red,False,1629.0,1485.0,red,False
2324,2324-BRA-CMP,1,False,16054,19188,21178,23073,57,50,red,137.1,8.5,red,False,1559.0,1454.0,red,False
2324,2324-BRA-CMP,1,False,21083,22660,19194,16049,90,5,red,123.0,66.0,red,False,1557.0,1480.0,red,False
2324,2324-BRA-CMP,1,False,19192,17730,23504,16051,25,37,blue,55.0,55.0,blue,False,1448.0,1501.0,blue,False
2324,2324-BRA-CMP,1,False,21077,19193,21085,23055,105,75,red,120.9,69.2,red,False,1538.0,1446.0,red,False
2324,2324-BRA-CMP,1,False,17801,16053,21222,23059,35,101,blue,58.5,42.8,red,True,1455.0,1490.0,blue,False
2324,2324-BRA-CMP,1,False,23502,24993,23060,14391,92,139,blue,55.0,111.7,blue,False,1485.0,1558.0,blue,False
2324,2324-BRA-CMP,1,False,17731,23061,16041,23069,89,78,red,127.6,74.4,red,False,1609.0,1454.0,red,False
2324,2324-BRA-CMP,1,False,23501,16062,16786,16055,25,202,blue,30.9,174.6,blue,False,1503.0,1564.0,blue,False
2324,2324-BRA-CMP,1,False,24527,16043,17742,23311,27,102,blue,50.8,57.3,blue,False,1440.0,1531.0,blue,False
2324,2324-BRA-CMP,1,False,24529,22708,21069,21036,215,134,red,184.8,98.1,red,False,1561.0,1479.0,red,False
2324,2324-BRA-CMP,1,False,19192,21342,17792,16052,20,126,blue,32.9,93.7,blue,False,1464.0,1548.0,blue,False
2324,2324-AUS-SYQ,1,False,24963,19296,23300,15144,4,2,red,33.3,18.8,red,False,1493.0,1493.0,tie,False
2324,2324-AUS-SYQ,1,False,11145,23636,12554,18363,69,43,red,68.0,63.9,red,False,1549.0,1600.0,blue,True
2324,2324-AUS-SYQ,1,False,18359,19584,14339,21657,51,3,red,30.7,18.5,red,False,1429.0,1422.0,red,False
